Carbon_fibre,Glass_fibre,lf,Vc,SmAvg,G,GiicmAvg,Initial_stiffness,Ultimate_strain,Pseudo_ductile_strain,Ultimate_strength,Yield_strength
C320,C320,10147.98054,1,57.97698321,1496.678963,0.793441234,125604.7803,1.28,0.187287176,1372.499542,1325.162353
T1000GB,C320,1199.929326,0.011974026,65.6834175,1309.275116,0.759338424,121835.2505,1.14,0.127527239,1233.548724,1144.751118
P120J,C124,3381.429875,0.695775291,47.52959461,1138.906933,0.687245112,314731.8074,1.6,1.333824832,837.7379179,776.670685
C124,T300,11090.77787,0.614280098,44.80977214,1437.992045,0.971292531,121546.4569,1.42,0.445870128,1184.020345,1064.431062
HTA5131,C100,11360.19377,0.539764094,91.3454239,1518.278834,0.839905899,83557.20451,2.86,1.886708697,813.2550044,763.7271135
C124,T300,8411.672204,0.599308392,49.54382759,1209.51129,0.932848237,121259.9066,1.12,0.186843085,1131.545204,1080.80955
HTA5131,C100,9535.645224,0.487699582,43.92909112,1718.875594,0.891391878,80613.53185,2.62,1.589917514,830.3858727,734.427342
HTA5131,C100,10753.88184,0.53036337,87.66335318,1255.506577,0.979209312,85299.99755,1.12,0.179444417,802.2938897,776.902712
C320,C320,1778.151788,1,64.20002563,1257.268042,0.826770679,122922.4791,1.14,0.104084693,1273.372776,1273.372776
HTA5131,C100,11256.28237,0.524792762,56.81427054,1158.712801,0.689261838,84588.8281,2.94,1.990581038,803.1023737,754.9006229
P120J,C124,3397.04214,0.658202569,43.58834065,1156.937558,0.795114903,303336.1427,1.58,1.290567768,877.9525674,755.793622
HTA5131,C100,11471.43816,0.543441956,92.24294121,1465.989397,0.773244871,83924.26448,2.78,1.816156606,808.8984788,767.4852362
HTA5131,C100,10987.36678,0.446068076,91.13100751,1725.17771,0.756138204,74708.60641,2.34,1.24573484,817.5102514,712.3702798
C124,T300,4624.66582,0.643322129,59.79261902,1214.835442,0.909835168,120346.7118,1.08,0.129718327,1143.632746,1102.154887
C320,C320,9702.374703,1,63.88592276,1336.932432,0.776523544,125457.4587,1.32,0.209750481,1392.890832,1345.690607
HTA5131,C100,11577.85312,0.502125623,84.45498731,1618.452136,0.9410095,79297.68958,2.84,1.771254039,847.4908544,737.3241252
HTA5131,C100,11925.71562,0.401573671,96.27332911,1013.86919,0.969944526,73913.36119,2.86,1.647484187,896.2111921,689.7101034
HTA5131,C100,11772.5399,0.518562,93.26513609,1159.891438,0.673929968,83178.53129,2.8,1.815648168,818.7693962,756.4642221
C320,C320,713.0561018,1,65.22252138,1363.822173,0.6737943,118614.7716,1.12,0.172738232,1123.592383,943.3912354
HTA5131,C100,11328.70315,0.513468758,48.35665286,1469.907534,0.761937811,81549.81095,2.94,1.930780208,823.0168322,727.7655303
T300,C100,10480.41963,0.49599755,69.68541876,1045.339535,0.881265988,78918.5544,2.46,1.534681966,730.2476159,637.1886641
HTA5131,C100,11666.60228,0.526171864,43.56917052,1365.265981,0.61438423,82797.95405,2.84,1.86839685,804.4675298,738.8464356
T300,C100,11353.24543,0.517480007,57.06488071,1253.25042,0.804098698,78299.36636,2.62,1.693717795,725.2730974,633.6449865
T300,C100,10196.4416,0.481539869,73.21298393,1035.880557,0.93720418,77823.74939,2.54,1.581685761,745.796072,629.2536573
XN-90,C100,2901.928386,0.529903787,66.15398269,1339.94903,0.96043958,223589.4595,3.24,2.92774418,698.1710997,545.7959977
C320,C320,1085.819085,1,78.24192786,1236.653599,0.871436786,120831.8213,1.1,0.100280845,1207.978863,1207.978863
C124,T300,8463.735154,0.557737033,47.78176645,1466.673572,0.609179998,121294.2755,1.18,0.250567098,1127.348905,1061.895379
T300,C100,11454.07927,0.511787099,64.57754749,1626.886813,0.83771214,75770.45713,2.66,1.68175614,741.2198446,629.8074238
C124,T300,1069.470257,0.926111092,42.61175514,1589.886489,0.813565222,115146.7672,1.82,0.790243641,1185.731157,660.8131399
HTA5131,C100,11524.60579,0.500661333,52.83486026,1355.850126,0.667535853,80708.96205,2.7,1.687686005,817.0281181,725.9803486
C320,C320,602.7069705,1,54.80655313,1421.073818,0.799235389,117395.2133,1.44,0.384777192,1238.781067,794.0933363
T300,C100,11289.23308,0.503589021,87.91044583,1136.240013,0.630463451,78067.02934,2.48,1.548272816,727.3717344,631.7905796
T300,C100,11929.96316,0.516114551,97.89291399,1445.623019,0.886159884,76203.77035,2.8,1.810093541,754.3460448,634.153815
T300,C100,11871.31666,0.503126475,98.10145822,1395.561894,0.738578949,75566.58082,2.72,1.714261973,760.0018393,622.4119913
C124,T300,2845.63489,0.465554938,44.96306352,1226.153899,0.823923591,118580.9135,1.14,0.21895881,1092.179057,964.6096387
T300,C100,11280.15064,0.496057637,59.27587155,1337.558438,0.921568279,76127.60299,2.7,1.713711639,750.8376876,620.4787632
T300,C100,11787.14938,0.488066593,76.05331776,1708.621189,0.847389047,73363.38968,2.84,1.784186976,774.5802233,612.3741565
C320,C320,596.7264579,1,55.8520248,1520.266828,0.94041556,117670.9836,1.56,0.449426847,1306.822353,798.7153396
K13D,C100,4071.135266,0.621183138,58.66202103,1617.308628,0.876371612,275226.5147,3.84,3.618223969,610.3864418,497.2698841
XN-90,C100,4118.7243,0.530117596,58.37638924,1691.088867,0.859233456,234293.3926,3.24,2.935342233,713.7930191,520.7548514
XN-90,C100,3143.624201,0.535637808,68.26672525,1495.60576,0.984340189,229009.9876,3,2.693274912,702.4310862,545.4214989
C124,T300,10658.6907,0.370409958,65.38492487,1650.68256,0.677663071,121086.3711,0.98,0.138822238,1018.551626,1008.832293
XN-90,C100,3789.13801,0.559905452,56.12258555,1415.95594,0.78019224,243141.879,3.66,3.376907074,688.3174594,548.4338555
C320,C320,2423.998026,1,63.16652506,1125.759103,0.923179102,123558.0838,1.24,0.128615004,1373.206005,1306.296936
K13D,C100,3768.508823,0.604798816,60.21693978,1510.403425,0.889743731,264782.9097,3.76,3.526779019,617.5292993,490.1026776
C320,C320,8828.057139,1,57.61660011,1618.909106,0.74151243,125501.2776,1.34,0.217089279,1409.267301,1345.949045
C320,T300,1254.66083,0.003997119,94.48643597,1629.362004,0.632012483,114210.6344,0.58,0.030169353,627.9650702,627.9650702
C320,C320,732.6593245,1,64.22917846,1070.360601,0.747174469,117875.28,1.2,0.191223054,1189.098649,963.2534294
C124,T300,8502.622083,0.587977159,47.51434616,1648.01993,0.969077581,121173.6424,1.32,0.35496306,1169.370411,1064.65996
C320,T300,1008.544983,0.032024975,89.52427751,1281.446331,0.815652726,111822.6219,0.68,0.050147554,704.3175192,704.3175192
C124,T300,6713.110134,0.370483035,81.67330749,1213.243006,0.880509504,120402.2663,0.96,0.088963356,1048.74786,1048.74786
C320,C320,11583.95264,1,46.34597961,1241.141663,0.71323389,125372.5082,1.26,0.181789113,1351.780032,1300.325473
C320,C320,988.0736188,1,50.73639292,1520.654643,0.783955066,120905.1507,1.36,0.27020259,1317.621202,939.863871
C124,T300,2606.271616,0.94256797,92.46523246,1318.866187,0.908226948,119608.8017,1.02,0.078899762,1125.638717,1125.638717
C320,C320,8667.483107,1,60.64767974,1375.033584,0.758240132,125393.4855,1.3,0.179051724,1405.596114,1352.05704
K13D,C100,3563.073006,0.602846676,71.8881642,1539.584412,0.886152407,262657.325,3.52,3.28278892,623.0522776,496.8891552
XN-90,C100,2565.768409,0.580030521,46.808006,1324.982584,0.859267981,239310.1477,2.52,2.237897745,675.0993234,557.6939631
C124,T300,8891.04205,0.298386637,48.14284478,1354.023849,0.716908831,120731.7056,1,0.158086114,1016.456994,1000.555843
XN-90,C100,4159.926024,0.544685995,59.47264617,1011.72666,0.700318232,234832.1199,3.24,2.951294881,677.972352,526.6160782
C124,T300,8609.612734,0.533535919,69.40790332,1226.984119,0.877239301,121150.8914,1.2,0.274139909,1121.687753,1082.10392
C320,C320,1965.307816,1,55.29287234,1011.190493,0.751220736,122916.36,1.2,0.136900201,1306.723576,1224.205122
C320,C320,4904.981084,1,54.34581375,1143.73447,0.748547096,124801.9575,1.4,0.207175698,1488.668079,1368.523527
XN-90,C100,4459.423642,0.533497775,57.40567622,1687.402047,0.937639544,236711.5533,3.6,3.286127678,742.9720495,518.3012428
K13D,C100,4886.988009,0.54376225,87.28208698,1168.990597,0.711488956,242801.8612,2.84,2.572530936,649.4198649,435.2499089
C124,T300,11438.48517,0.521964604,45.01385765,1732.209928,0.80364977,121348.8801,1.18,0.298585395,1069.586752,1032.698671
XN-90,C100,4054.913166,0.508863667,75.18175348,1173.280055,0.962395791,222043.1999,2.82,2.48997326,732.8019349,510.4953998
K13D,C100,3882.901821,0.570273274,65.86998559,1722.367549,0.872061888,253015.2298,3.6,3.341275739,654.6117836,468.2952723
C124,T300,1018.931536,0.919847531,76.13825025,1149.713536,0.850094459,113191.9069,1.14,0.181778961,1084.628667,901.6201693
C320,C320,802.9316947,1,80.80054182,1206.524142,0.960535791,119044.5674,1.14,0.126337762,1206.709827,1117.577183
C100,XN-05,11361.16366,0.643309299,75.56546172,1502.404356,0.926309035,33891.58561,2.24,0.286717001,661.9985797,588.6829256
C124,T300,3364.310597,0.554767663,97.09619889,1739.353813,0.925087383,119788.0749,0.9,0.056451219,1010.470845,1010.470845
C320,C320,5118.549223,1,70.47558234,1067.179055,0.772458138,124758.3506,1.42,0.204071316,1516.97257,1417.074237
K13D,C100,5277.383287,0.520013173,87.0745087,1528.892109,0.661627206,237630.3038,3.06,2.769967419,689.205304,417.1747367
K13D,C100,3672.105027,0.567099517,86.44014968,1225.463038,0.747382973,245307.6632,2.68,2.43499754,601.0098096,474.3872143
K13D,C100,3193.430394,0.614419634,43.49516971,1795.92507,0.941223225,266042.0201,2.22,1.997900902,590.8769262,476.8997138
XN-90,C100,6825.398569,0.51107875,45.74747121,1333.662501,0.826258601,232155.4794,3.4,3.078996814,745.2264844,463.5844539
XN-90,C100,5874.280001,0.47858155,52.91592221,1467.635458,0.938929844,217935.2599,3.44,3.077543184,789.9212052,460.6830944
C320,C320,1710.805485,1,67.19795301,1729.957228,0.72810699,123291.8937,1.06,0.093821811,1191.219387,1191.219387
T1000GB,C320,1213.331285,0.010182777,52.93560643,1412.902238,0.711891055,121899.7588,1.16,0.163304004,1214.970015,1043.529697
C320,C320,1061.435021,1,75.67223949,1462.473761,0.910949545,121202.2708,1.14,0.116859935,1240.068992,1185.655983
K13D,C100,3892.661522,0.643144506,48.19330686,1503.34444,0.93025567,282336.1958,1.96,1.764684914,551.4451833,504.2280686
XN-90,C100,6720.290614,0.489534505,46.41311635,1637.172385,0.922433269,225192.0905,3.42,3.082274821,760.5303918,459.4164025
XN-90,C100,1465.960264,0.611742866,78.71752491,1128.455048,0.685055838,225141.4432,0.44,0.157176304,636.7533516,611.4697039
C124,T300,10587.45876,0.461618347,52.12782688,1727.464829,0.606589267,121383.0965,1.04,0.176194229,1048.514193,1028.807377
C320,T300,508.66371,0.026259063,54.81816529,1646.541641,0.926393336,104620.3605,0.92,0.265169191,685.0863534,499.7069153
C320,C320,1968.029995,1,82.00829883,1768.914236,0.956083001,123651.3676,1.18,0.099615024,1335.910799,1335.910799
K13D,C100,3747.449433,0.556347244,78.10439991,1658.914745,0.898869603,245699.3388,2.78,2.521940888,634.049533,468.6119727
C320,C320,10114.05025,1,78.91218969,1553.399167,0.921769937,125525.5213,1.28,0.179775872,1381.062072,1346.897154
K13D,C100,4748.638675,0.671583764,96.44133142,1646.343378,0.679886847,302002.4946,3.16,2.973091529,564.4682461,524.5795214
C320,C320,11174.64183,1,63.22131017,1095.527548,0.714207324,125434.8653,1.24,0.157931436,1357.291246,1322.401447
C320,C320,1145.200643,1,83.61973538,1218.077318,0.846268167,120973.1645,1.06,0.083731332,1181.023102,1181.023102
C124,T300,540.2779701,0.880783178,95.35289566,1389.645534,0.894222107,106274.2276,1.14,0.213709248,984.408342,780.7997234
K13D,C100,6054.05145,0.467430048,46.93118721,1467.705989,0.781161713,217627.9499,3.66,3.320135477,739.6401937,375.4979659
C124,T300,8798.463236,0.630375419,99.3811426,1274.890759,0.901017131,121192.8531,1.18,0.198585978,1189.403655,1135.62414
K13D,C100,5131.826889,0.53616684,55.7837898,1277.993467,0.950815386,241661.0905,3.66,3.373695199,691.8873033,429.4169304
K13D,C100,4015.140933,0.556772358,64.0548993,1112.065832,0.712546789,242106.0665,3.3,3.03706145,636.5901809,454.3466675
XN-90,C100,7463.815274,0.463013596,53.42246596,1459.921745,0.96503289,214801.3996,3.42,3.051308114,791.9553306,432.8820025
K13D,C100,5687.686981,0.543691945,51.34248074,1724.013008,0.780814436,249668.9989,3.38,3.111856133,669.472109,419.0802623
K13D,C100,6011.129571,0.472140176,78.16872215,1324.018378,0.91969825,218464.6278,3.54,3.184549224,776.5342142,388.9034937
C320,C320,2576.624327,1,68.45393653,1109.321148,0.744736192,123779.2483,1.1,0.083620722,1258.06663,1258.06663
K13D,C100,8510.168533,0.424038386,71.8464955,1564.683097,0.712363093,205255.9992,3.42,3.035245235,789.732238,341.8507956
C124,T300,7762.625622,0.524162587,60.53796127,1480.613295,0.691045701,121143.377,1.06,0.149305039,1103.246631,1081.277698
K13D,C100,5138.281147,0.572793566,49.38245408,1768.211084,0.83703252,260968.7539,3.32,3.077310898,633.3427248,445.46852
C124,C124,11979.45997,1,62.60076137,1059.70249,0.993475813,122422.3462,1.6,0.132408122,1796.660408,1711.018923
C124,C124,11724.42208,1,83.74848504,1091.725799,0.985187498,122283.3853,1.58,0.111945524,1795.186712,1777.723473
C124,C124,11851.42606,1,75.10748413,1063.742651,0.94479573,122193.1147,1.62,0.123545584,1828.564262,1779.190589
C124,C124,11668.48009,1,54.33447682,1076.093895,0.714260364,122450.9821,1.62,0.156355875,1792.246606,1659.993936
C124,C124,11795.0884,1,75.38916312,1063.94669,0.909362042,122296.5082,1.58,0.11683336,1789.40171,1755.812148
K13D,C100,7578.30462,0.602554435,41.55294145,1509.354784,0.697589418,279618.2877,3.24,3.026122161,598.0415514,422.6965652
K13D,C100,5092.422376,0.54368739,51.16496431,1514.354767,0.898645671,246667.1197,3.76,3.485459825,677.200342,437.6220371
K13D,C100,5582.026999,0.544289692,49.55224294,1166.411037,0.835850032,245805.1336,3.46,3.19064488,662.0887131,418.7648262
K13D,C100,5285.533446,0.548626049,53.10713582,1229.766673,0.909884586,246978.9101,3.34,3.070047355,666.7261014,432.638088
K13D,C100,6732.233658,0.548048116,44.64224403,1660.303097,0.931001116,253873.129,3.48,3.218407046,664.1142173,408.9480876
P75S,FliteStrand_S_ZT,11703.0064,0.693107452,70.85521576,1092.124952,0.774119143,217771.2622,0.32,0.055427511,576.1628477,576.1628477
K13D,C100,5133.64987,0.482307046,40.58544271,1259.219437,0.949250043,218857.1887,3.54,3.220362706,699.5491965,388.1906296
K13D,XN-05,4028.150158,0.436757964,62.92992813,1693.88116,0.990740509,198867.5654,0.28,0.106464657,345.1055109,345.1055109
K13D,C100,5489.118025,0.564634268,46.32536064,1342.450237,0.923540473,256238.0039,3.48,3.226299272,650.0776821,437.9196061
K13D,C100,5308.07517,0.515442637,44.93336121,1145.901084,0.919938948,232061.0269,3.56,3.262525975,690.3212764,411.4669753
P75S,C100,2302.46727,0.5278302,44.36948582,1310.422865,0.898807905,166861.0325,0.42,0.086306325,556.8047113,556.8047113
P75S,FliteStrand_S_ZT,11487.36983,0.776714589,67.86941487,1113.801134,0.921380394,235695.9338,0.32,0.050455089,635.3063945,635.3063945
XN-90,XN-05,9850.150556,0.075092655,98.88108802,1198.054676,0.948784055,53724.81763,1.72,1.122108748,321.2159847,129.1377106
K13D,XN-05,10855.03138,0.396516483,83.91566103,1337.496791,0.836144458,195139.102,0.2,0.058789472,275.5569555,275.5569555
P120J,HTA5131,11946.45166,0.317562886,52.6617231,1378.614567,0.753381259,218742.3246,1.04,0.621483895,915.4718569,524.0478784
P120J,XN-05,9274.86151,0.500743991,99.6891724,1538.704544,0.995781247,227450.0742,0.24,0.065251066,397.4665791,397.4665791
P75S,FliteStrand_S_ZT,11980.10033,0.613192508,75.97127306,1169.505112,0.889595074,201378.1552,0.3,0.041110339,521.3472237,521.3472237
XN-90,XN-05,1996.756245,0.11976343,82.24096604,1752.253732,0.920386372,63156.2553,0.58,0.213582666,231.4154667,185.3914141
K13D,XN-05,1669.13248,0.416553318,95.59602386,1229.987844,0.813965676,155925.8956,0.34,0.104956494,366.493692,366.493692
XN-90,T300,9650.650249,0.038568159,53.52830897,1755.149466,0.81215128,132204.4698,0.92,0.220596119,924.6431929,792.8604018
XN-90,T300,6747.989441,0.067074249,77.77582225,1224.632561,0.607563419,139682.9681,0.7,0.140957076,780.8877493,666.7664703
P75S,FliteStrand_S_ZT,11927.82005,0.538835668,44.47882121,1008.731952,0.928504493,185063.2829,0.3,0.043331627,474.9989166,474.9989166
K13D,XN-05,11652.58293,0.406659546,96.18697188,1177.670325,0.77764199,199696.5477,0.18,0.044340666,270.9070073,270.9070073
K13D,XN-05,1686.268601,0.49420136,97.71633432,1775.538996,0.622841103,194620.2062,0.28,0.07959488,390.0288584,390.0288584
C320,GF,566.5497899,0.838246271,84.00160582,1271.855823,0.849028753,101794.3587,0.62,0.037625081,592.8248137,592.8248137
K13D,C320,547.1385378,0.466877985,78.5920841,1433.555055,0.815303445,181496.6108,0.84,0.395996465,805.8513677,530.5189171
P75S,FliteStrand_S_ZT,11813.8797,0.710073844,91.29849205,1642.107017,0.762417276,216905.9331,0.32,0.049595416,586.523587,586.523587
XN-90,T300,11256.43805,0.014282956,73.74930606,1581.293384,0.812912983,124548.3057,0.9,0.149392352,934.8691087,915.4129039
K13D,XN-05,3419.207613,0.436511121,58.61376186,1256.022308,0.665317939,190152.9361,0.28,0.100357264,341.5959368,341.5959368
P120J,HTA5131,11865.15578,0.333750633,88.12593888,1088.130822,0.620585795,223241.4052,1.06,0.643905715,928.8947291,534.7857778
C320,GF,7299.978075,0.862913034,52.63733047,1095.124284,0.980947167,112608.2253,1.06,0.109176349,1070.705639,1054.561965
P75S,FliteStrand_S_ZT,9259.978638,0.482872048,52.79299338,1245.836207,0.926049963,172429.0539,0.3,0.035940859,455.314679,455.314679
P120J,HTA5131,11954.01635,0.17375527,82.39397902,1798.685724,0.82636831,178200.4383,1.04,0.459385943,1034.656795,561.0417143
XN-90,T300,11577.93976,0.026885317,45.31230459,1374.203185,0.915410176,128472.5741,0.88,0.172412331,909.0560923,844.1192629
K13D,XN-05,9852.611936,0.383853511,97.99192412,1167.33889,0.780268639,187837.3077,0.2,0.0527826,276.5292012,276.5292012
P75S,FliteStrand_S_ZT,11085.23691,0.514820829,89.72870801,1138.209057,0.609597201,179783.4418,0.3,0.039757347,467.8731984,467.8731984
P75S,C100,2886.317136,0.674215988,99.35660298,1404.037775,0.957810666,202281.4873,0.38,0.050240814,667.0417865,667.0417865
K13D,XN-05,10879.20114,0.473545918,89.44953179,1042.032983,0.957510173,229381.8509,0.2,0.060574487,319.8168234,319.8168234
P120J,HTA5131,11946.99296,0.105121513,93.72101835,1036.68649,0.778638028,158378.9672,1.04,0.357765841,1080.515415,658.5115919
P75S,C100,719.8822313,0.492201962,40.89845132,1361.132862,0.948447602,142053.7578,1.78,1.359932144,596.7221747,470.4399508
XN-90,T300,7881.749828,0.061349911,74.87435265,1299.778672,0.734849456,138565.383,0.76,0.154071656,839.6069301,690.1618505
XN-90,XN-05,1271.776874,0.104561419,66.79711712,1468.267424,0.738006399,52180.22972,0.68,0.24375173,227.6353497,152.6842657
P75S,FliteStrand_S_ZT,11795.23918,0.615832795,73.456185,1307.832996,0.60637572,201124.7822,0.3,0.038324662,526.2939545,526.2939545
K13D,XN-05,6672.241157,0.369644308,47.11563628,1754.221818,0.623972762,178301.7098,0.26,0.106735903,273.272506,273.272506
P120J,XN-05,10632.24941,0.711859033,80.88933145,1120.503137,0.719023399,315855.2874,0.24,0.0670912,546.141588,546.141588
P75S,C100,1427.302769,0.703724445,47.31751994,1553.391986,0.850244691,201930.0008,0.46,0.103698556,719.4795082,719.4795082
P75S,FliteStrand_S_ZT,10632.60994,0.642533073,45.09439321,1098.623128,0.870625942,207162.2178,0.32,0.053234915,552.6364653,552.6364653
XN-90,XN-05,613.1746933,0.023673087,93.56438761,1230.657767,0.866086892,25119.84183,0.64,0.063518424,144.8112601,144.8112601
K13D,C320,8176.244923,0.412374368,59.85851293,1692.393886,0.67598321,253061.1851,1.38,1.0556698,820.753847,366.9164435
K13D,XN-05,6555.131073,0.447559869,90.47241052,1130.306417,0.740643029,209557.8515,0.22,0.062190359,330.7024923,330.7024923
T1000GB,C124,11874.67363,0.226446762,55.37195949,1178.626392,0.802855716,131851.8699,1.44,0.272826293,1538.940358,1366.967198
M40B,C124,11630.61027,0.105274913,87.22429674,1470.118939,0.937411676,130153.7744,1.26,0.225971835,1345.826685,962.7174594
T1000GB,C124,11896.46384,0.332860555,47.95854035,1175.706531,0.74000295,135801.9039,1.34,0.252795698,1476.444142,1330.122773
T1000GB,C124,11582.33885,0.436751816,68.16791741,1170.198336,0.966003769,139737.8589,1.32,0.248588747,1497.167145,1390.277521
C124,C124,11077.05686,1,40.13530037,1550.812389,0.988323073,122477.026,1.72,0.224211859,1831.996831,1539.753991
XN-90,T300,725.232422,0.114687418,51.96171674,1729.917074,0.680160563,132665.367,0.74,0.228514649,678.5639176,498.7914907
P75S,FliteStrand_S_ZT,10790.61589,0.615312523,92.42338461,1024.468541,0.669420536,201454.9066,0.3,0.037262965,529.296649,529.296649
P120J,HTA5131,11270.304,0.076543014,76.85938563,1025.958846,0.845983849,150530.8453,1.06,0.320123103,1113.742947,749.8523805
K13D,XN-05,4630.618094,0.434754922,60.33442157,1782.237873,0.69880114,201557.2555,0.24,0.074623153,333.3290333,333.3290333
P120J,XN-05,10177.98775,0.607945518,42.39589208,1608.708302,0.676036407,268372.8145,0.24,0.068961721,459.0202419,459.0202419
C124,C100,7177.865837,0.995937302,79.14592418,1432.803253,0.699523585,121801.8819,1.24,0.054287016,1444.220728,1444.220728
T1000GB,C320,10685.25703,0.975045604,94.06791778,1570.694284,0.922547023,157590.0009,1.16,0.181326694,1542.291271,1508.248167
T1000GB,C320,10840.62296,0.774291886,94.19702536,1251.182922,0.915054785,150060.2821,1.12,0.161271523,1438.670658,1408.769849
C124,C100,11934.10991,0.995367257,44.49204161,1294.273124,0.677930912,122043.7871,1.64,0.178635853,1783.504148,1605.630745
M40B,C124,10415.49233,0.043869529,90.92364654,1683.622601,0.605604572,125479.732,1.24,0.113324152,1413.749835,1354.996895
C320,C320,11841.39618,1,54.92375441,1417.847781,0.847647487,125562.5122,1.22,0.156754362,1335.037934,1298.757403
T1000GB,C320,2131.866606,0.008903507,85.99939991,1491.053433,0.693323421,123998.6133,1,0.060210827,1165.325542,1165.325542
C320,C320,1292.427086,1,50.94226192,1418.139704,0.934662298,121916.8564,1.42,0.24902698,1427.613495,1069.301339
T1000GB,C320,10262.01201,0.998666604,69.60817154,1122.636357,0.747203648,158513.1105,1.18,0.192773936,1564.882742,1513.927016
C320,C320,6620.159343,1,51.37031745,1208.57734,0.660539332,125245.4362,1.38,0.228582526,1442.097837,1346.683415
C320,C320,4168.379722,1,79.08693977,1747.560012,0.887313537,124915.5572,1.26,0.107246022,1439.969054,1439.969054
C320,C320,5430.225853,1,78.81521066,1667.311208,0.700027986,125100.1513,1.32,0.14703498,1467.381015,1419.366351
C320,C320,3863.436395,1,54.3281769,1617.215708,0.861500411,124698.5291,1.38,0.187554578,1486.961901,1341.141191
C320,C320,5323.420677,1,55.09646486,1559.495671,0.93007504,125062.9365,1.44,0.245019172,1494.478114,1373.02019
T1000GB,C320,2527.285029,0.000769908,60.1185048,1186.950125,0.687530956,123930.4575,1.14,0.105858089,1281.616801,1263.496452
C320,C320,10030.28193,1,65.85761284,1795.273445,0.811582455,125721.6723,1.28,0.184151578,1377.718962,1329.281898
T1000GB,C320,10654.79994,0.994071975,49.46112596,1605.845411,0.969566254,158243.0458,1.14,0.174694653,1527.528583,1477.355461
C320,C320,10235.92438,1,72.63389398,1548.337332,0.806338058,125649.9133,1.26,0.163550129,1377.688312,1344.621049
C124,T300,10396.62557,0.660834861,60.42704152,1444.396397,0.90663733,121597.2129,1.26,0.263064798,1212.245421,1110.956408
M40B,C124,11300.41226,0.129028077,95.90911348,1177.779981,0.901328793,131661.0339,1.28,0.268626087,1331.58535,890.552169
C320,C320,1028.69454,1,65.471862,1499.84068,0.971129135,121030.9952,1.26,0.175092605,1313.074217,1088.526667
C320,C320,7077.949831,1,87.23967939,1442.167508,0.945142612,125223.8701,1.38,0.211548708,1463.179929,1397.29262
C320,C320,5525.657104,1,56.57771944,1729.623596,0.883614686,125118.1432,1.42,0.229892169,1489.04082,1373.937351
M40B,C124,6062.138183,0.111699814,99.33070997,1578.030478,0.739634597,129702.3635,0.96,0.134421039,1070.795425,933.5476449
T1000GB,C320,858.6876493,0.00081765,50.9878501,1437.85302,0.750921103,120075.0873,1.44,0.332261161,1330.118379,884.9805428
C320,C320,6662.352224,1,78.24820544,1508.64417,0.871886909,125158.0576,1.34,0.17604338,1456.785496,1396.085022
C124,T300,8439.1757,0.570743561,42.6439728,1426.555055,0.896593802,121273.8594,1.32,0.372677068,1148.855081,1058.201319
C320,C320,7204.424437,1,79.26751347,1143.210907,0.912138722,125316.485,1.36,0.19920115,1454.672316,1395.915322
C320,C320,1464.741895,1,77.7219676,1296.661872,0.904506589,122340.1417,1.12,0.094667222,1254.393574,1254.393574
C320,C320,8650.156921,1,61.06693235,1425.466953,0.942866104,125269.7293,1.32,0.189978772,1415.574533,1352.058226
P120J,M40B,1390.292577,0.998013373,48.18003066,1577.374153,0.641125331,390156.0892,0.42,0.154412749,1036.204832,992.5685669
XN-90,T1000GB,8098.107337,0.100901247,97.10711219,1186.702903,0.637051465,184086.3128,1.04,0.281055693,1397.112592,806.788841
P75S,M40B,11931.82626,0.697639469,81.62164245,1609.656897,0.942563916,257295.2967,0.34,0.051289928,742.8374372,742.8374372
M60JB,T1000GB,4932.554225,0.971033338,80.64369472,1537.381377,0.972266052,277300.7359,0.44,0.064430049,1041.458238,1041.458238
K13D,FliteStrand_S_ZT,10681.50449,0.990533863,87.73802789,1538.648521,0.691700814,498257.6189,0.2,0.04984947,748.1364577,748.1364577
K13D,GF,10788.1034,0.990828038,66.4992061,1111.473299,0.934167833,497358.4291,0.2,0.049082121,750.602793,750.602793
M60JB,T1000GB,4223.79588,0.987956497,51.34562314,1349.160678,0.7096866,278159.5151,0.46,0.079037217,1059.684231,1059.684231
P120J,M40B,3606.458116,0.996992294,62.73763081,1268.523614,0.92503557,423014.2735,0.32,0.075025749,1036.276049,1036.276049
K13D,FliteStrand_S_ZT,11677.95778,0.997173239,45.17468164,1142.502904,0.951107188,501182.8159,0.2,0.052157161,740.9629026,740.9629026
XN-90,T1000GB,7189.991803,0.00998872,65.6740931,1387.516292,0.715101936,160997.0323,1.08,0.13080529,1528.175314,1472.4813
K13D,FliteStrand_S_ZT,11228.92705,0.994231395,93.67196202,1622.07504,0.891617078,501343.3233,0.18,0.03250944,739.4340756,739.4340756
P120J,T1000GB,1545.765382,0.962886816,66.08801367,1387.185066,0.725189091,377214.1502,0.36,0.083228156,1044.022558,1044.022558
P120J,M40B,3256.179745,0.996688369,99.47625843,1080.223232,0.928054893,417507.8119,0.3,0.049783447,1044.673655,1044.673655
K13D,P120J,9858.889904,0.998056662,96.03222832,1769.609772,0.854202374,503047.8918,0.2,0.046343779,772.9643818,772.9643818
XN-90,T1000GB,8029.109399,0.006333424,47.41182803,1085.857019,0.81903957,159656.5719,1.14,0.169411292,1549.608658,1457.55685
P120J,M40B,1091.171099,0.997028149,57.33723819,1589.190083,0.679346761,374856.0345,0.4,0.129770164,1012.972847,974.2541046
